,Provincia di TARANTO,,,,,,
23/07/2008 20.00,"3,85682","8,880385","0,868725","7,553616","43,46764","0,264146",
23/07/2008 21.00,"2,466487","10,033396","0,693628","8,976084","0,274243",,
23/07/2008 22.00,"1,205256","23,272901","0,900023","21,908079","35,653221","0,300685",
23/07/2008 23.00,"1,041847","31,487943","2,58926","27,536949","0,315341",,
24/07/2008 0.00,"1,08789","42,814422","3,961288","36,766113","33,699631","0,318091",
24/07/2008 1.00,"30,681194","2,108795","27,466854","0,258488",,,
24/07/2008 2.00,"1,994316","16,11721","0,227213",,,,
24/07/2008 3.00,"2,980188","36,406067","2,314346","32,880281",,,
24/07/2008 4.00,"2,783374","56,63887","9,134731","42,662341","17,582411","0,279508",
24/07/2008 5.00,"3,553475","63,581569","9,148265","49,589078","0,285048",,
24/07/2008 6.00,"4,987143","141,210704","42,619991","75,915137","12,69841","0,380955",
24/07/2008 7.00,"3,748483","63,588053","14,715036","41,054273","0,28937",,
24/07/2008 8.00,"3,327771","37,508506","7,034394","26,741346","13,67521","0,253262",
24/07/2008 9.00,"3,465901","20,47662","3,144161","15,666607","0,242812",,
24/07/2008 10.00,"2,893517","12,640314","1,847417","9,814508","6,837607","0,23075",
24/07/2008 11.00,"2,937756","10,399142","1,547127","8,032532","0,232753",,
24/07/2008 12.00,"3,268185","13,624718","2,42262","9,917041","9,27961","0,241436",
24/07/2008 13.00,"3,701536","11,675365","1,750141","8,998147","0,238137",,
24/07/2008 14.00,"3,67084","9,395285","1,508217","7,08768","14,65201","0,237232",
24/07/2008 15.00,"3,154431","13,445736","1,858413","10,603615","0,243283",,
24/07/2008 16.00,"2,9838","20,240584","3,216907","15,31878","9,76801","0,249687",
24/07/2008 17.00,"3,417149","11,949027","1,736605","9,292765","0,229336",,
24/07/2008 18.00,"3,743065","7,727374","0,912712","6,332318","9,27961","0,189299",
24/07/2008 19.00,"3,073178","7,383677","0,685168","6,337509","0,186941",,
24/07/2008 20.00,"2,385234","9,696182","1,222306","7,827466","17,582411","0,201478",
24/07/2008 21.00,"2,357246","9,361563","0,671634","8,33753","0,197668",,
24/07/2008 22.00,"2,825806","30,870578","1,584346","28,461019","15,14041","0,2368",
24/07/2008 23.00,"3,499306","36,630439","2,590951","32,680401","0,253027",,
25/07/2008 0.00,"2,38072","32,02229","1,481993","29,770584","14,16361","0,257191",
25/07/2008 1.00,"2,827613","28,118406","1,553047","25,754964","0,249845",,
25/07/2008 2.00,"3,773761","34,546206","2,902238","30,117115","6,837607","0,249687",
25/07/2008 3.00,"4,008493","40,907871","4,562713","33,935435","0,261317",,
25/07/2008 4.00,"4,515875","48,094409","5,721579","39,348864","13,67521","0,274911",
25/07/2008 5.00,"3,217628","32,729156","3,568797","27,276075","0,289094",,
25/07/2008 6.00,"4,71991","27,711151","2,674694","23,626449","21,001221","0,310193",
25/07/2008 7.00,"4,062662","42,960974","6,734949","32,657054","0,314318",,
25/07/2008 8.00,"4,692825","55,928139","9,699783","41,084119","18,07081","0,306971",
25/07/2008 9.00,"4,770467","56,944961","11,328111","39,603254","0,29161",,
25/07/2008 10.00,"5,998294","47,055523","8,831058","33,538297","19,0476","0,26175",
25/07/2008 11.00,"4,542958","38,320379","6,363605","28,583022","0,262181",,
25/07/2008 12.00,"4,589905","41,125763","7,319459","29,923717","30,28083","0,20973",
25/07/2008 13.00,"5,420493","35,245271","6,498102","25,299411","0,191852",,
25/07/2008 14.00,"4,775885","30,851133","5,518566","22,405159","28,81562","0,184348",
25/07/2008 15.00,"4,24503","28,067815","4,803791","20,716614","0,184859",,
25/07/2008 16.00,"4,830053","31,00157","5,420442","22,706261","21,48962","0,212087",
25/07/2008 17.00,"6,660959","33,656477","4,962817","26,065147","0,193856",,
25/07/2008 18.00,"17,007199","36,42941","3,759121","30,686872","29,30402","0,843317",
25/07/2008 19.00,"15,53561","23,894148","1,383871","21,787373","0,642506",,
25/07/2008 20.00,"9,342317","18,54544","1,458309","16,320737","35,653221","0,57591",
25/07/2008 21.00,"4,407536","21,187368","1,232456","19,311027","0,372232",,
25/07/2008 22.00,"5,147843","27,846043","1,553894","25,481108","32,722832","0,277111",
25/07/2008 23.00,"4,18725","10,859569","0,861959","9,544551","0,237979",,
26/07/2008 0.00,"5,046728","10,369313","0,764682","9,203211","23,44322","0,222616",
26/07/2008 1.00,"10,161796","0,616651","9,222681","0,222302",,,
26/07/2008 2.00,"5,593833","12,21001","0,231259",,,,
26/07/2008 3.00,"4,595321","23,486911","1,205389","21,653685",,,
26/07/2008 4.00,"4,943808","92,068307","10,194626","76,490092","19,0476","0,282377",
26/07/2008 5.00,"5,093675","56,533822","3,462214","51,260739","0,268036",,
26/07/2008 6.00,"5,285071","72,502159","13,100233","52,452202","28,327221","0,311805",
26/07/2008 7.00,"4,553792","78,917013","12,848165","59,258231","0,296284",,
26/07/2008 8.00,"4,046411","41,366998","4,974661","33,762822","31,746031","0,249648",
26/07/2008 9.00,"4,59171","18,847634","1,950615","15,867778","0,207411",,
26/07/2008 10.00,"4,698243","13,31085","1,327197","11,283693","23,93162","0,20305",
26/07/2008 11.00,"5,873706","17,087641","1,899015","14,18574","0,290744",,
26/07/2008 12.00,"5,763563","10,309651","1,354264","8,238892","20,02442","0,203404",
26/07/2008 13.00,"5,230903","8,709185","1,371183","6,611361","0,195703",,
26/07/2008 14.00,"4,589905","7,643071","1,296744","5,658723","14,65201","0,179712",
26/07/2008 15.00,"4,833664","17,895657","2,502133","14,068926","0,216251",,
26/07/2008 16.00,"4,407536","17,092828","2,44292","13,3564","23,44322","0,22466",
26/07/2008 17.00,"4,169193","16,402839","2,252596","12,957949","0,198885",,
26/07/2008 18.00,"3,3693","17,387242","1,727301","14,749017","23,44322","0,189494",
26/07/2008 19.00,"2,809556","18,488374","1,479456","16,231183","0,208591",,
26/07/2008 20.00,"3,553475","25,748827","1,451542","23,539492","32,722832","0,236368",
26/07/2008 21.00,"3,244713","15,633733","1,197776","13,806756","0,204386",,
26/07/2008 22.00,"2,487251","11,574202","1,042978","9,981934","33,211231","0,21248",
26/07/2008 23.00,"3,045191","13,291396","0,955852","11,833989","0,249412",,
27/07/2008 0.00,"3,647368","11,648129","0,946547","10,20386","29,79241","0,24733",
27/07/2008 1.00,"2,959423","12,701272","0,618344","11,761312","0,247094",,
27/07/2008 2.00,"3,813485","11,58328","0,620881","10,638656","18,55921","0,252241",
27/07/2008 3.00,"3,347633","10,052851","0,636953","9,08251","0,222262",,
27/07/2008 4.00,"4,725327","9,152751","0,632723","8,188275","20,51281","0,220141",
27/07/2008 5.00,"6,744019","9,309683","1,148714","7,553616","0,201911",,
27/07/2008 6.00,"3,808971","44,641833","6,130988","35,26577","16,11721","0,265718",
27/07/2008 7.00,"4,228779","41,33197","4,232817","34,866028","0,262849",,
27/07/2008 8.00,"5,481885","25,075707","2,803268","20,791891","20,51281","0,227371",
27/07/2008 9.00,"5,218263","21,87607","2,983443","17,31361","0,221674",,
27/07/2008 10.00,"5,527026","23,147092","3,129782","18,360995","28,81562","0,249923",
27/07/2008 11.00,"6,010934","17,690733","2,604486","13,70682","0,232085",,
27/07/2008 12.00,"7,188203","16,439154","2,392167","12,780144","23,44322","0,210554",
27/07/2008 13.00,"12,489523","16,546802","3,07226","11,844375","0,289094",,
27/07/2008 14.00,"6,267332","12,445768","1,567428","10,049423","21,48962","0,208355",
27/07/2008 15.00,"5,436743","11,203266","1,643558","8,689254","0,177865",,
27/07/2008 16.00,"5,918846","17,755583","2,405701","14,076717","22,46641","0,177079",
27/07/2008 17.00,"4,653102","12,13579","1,427856","9,95338","0,202265",,
27/07/2008 18.00,"10,701951","21,680225","2,971601","17,135795","24,42001","0,306579",
27/07/2008 19.00,"5,312156","16,02931","1,291669","14,058549","0,21248",,
27/07/2008 20.00,"4,47615","8,831099","0,69532","7,77036","21,48962","0,182029",
27/07/2008 21.00,"3,710564","15,127912","1,014219","13,582222","0,213579",,
27/07/2008 22.00,"3,474027","8,687135","0,620036","7,741809","36,630032","0,210554",
27/07/2008 23.00,"3,214017","7,397943","0,697011","6,333617","0,185762",,
28/07/2008 0.00,"3,269992","6,772801","1,032828","5,192787","31,25762","0,185448",
28/07/2008 1.00,"14,166853","1,497219","11,879417","0,183169",,,
28/07/2008 2.00,"5,91343","21,48962","0,195075",,,,
28/07/2008 3.00,"3,676257","25,215781","2,164624","21,911959",,,
28/07/2008 4.00,"4,613378","52,549503","6,311161","42,90245","23,44322","0,199985",
28/07/2008 5.00,"4,252253","72,430841","11,285813","55,164755","0,223284",,
28/07/2008 6.00,"5,064785","119,319047","33,087698","68,634069","21,97802","0,339858",
28/07/2008 7.00,"4,869777","44,741717","6,373757","34,993211","0,228982",,
28/07/2008 8.00,"4,107802","11,795984","1,22569","9,923531","19,0476","0,164153",
28/07/2008 9.00,"3,663618","12,077429","1,424473","9,90017","0,175587",,
28/07/2008 10.00,"3,201378","11,908821","1,305202","9,914446","28,81562","0,171579",
28/07/2008 11.00,"3,286242","9,679322","1,056512","8,064976","0,151581",,
28/07/2008 12.00,"4,754218","8,349924","0,872955","7,016298","17,094","0,156532",
28/07/2008 13.00,"6,086769","8,976361","1,065817","7,347254","0,16659",,
28/07/2008 14.00,"5,091869","8,829803","1,196084","7,000721","37,118431","0,160618",
28/07/2008 15.00,"5,433133","8,312311","1,328888","6,279105","0,1605",,
28/07/2008 16.00,"5,373547","7,934891","0,98715","6,425765","28,327221","0,160618",
28/07/2008 17.00,"5,093675","7,502997","0,906791","6,116872","0,167964",,
28/07/2008 18.00,"4,499623","7,873933","0,776524","6,687935","25,39682","0,159203",
28/07/2008 19.00,"4,559209","9,419927","1,089503","7,754787","0,169772",,
28/07/2008 20.00,"4,454483","11,584576","0,874647","10,250589","29,30402","0,173189",
28/07/2008 21.00,"2,553157","13,428874","0,877185","12,092273","0,193542",,
28/07/2008 22.00,"2,46107","13,517069","1,175783","11,722374","28,81562","0,189103",
28/07/2008 23.00,"2,093625","10,731168","1,302665","8,73987","0,17759",,
29/07/2008 0.00,"2,139668","7,281215","1,13941","5,53802","27,83882","0,154016",
29/07/2008 1.00,"1,603397","11,926979","1,031136","10,353122","0,163446",,
29/07/2008 2.00,"3,705148","19,114812","1,432086","16,930742","10,25641","0,167296",
29/07/2008 3.00,"3,484861","12,015172","1,308587","10,015681","0,162699",,
29/07/2008 4.00,"5,138815","29,377764","2,588413","25,426598","16,11721","0,172247",
29/07/2008 5.00,"5,118954","80,291802","11,132706","63,266051","0,198296",,
29/07/2008 6.00,"6,164412","124,20474","27,470162","82,142309","26,37361","0,326813",
29/07/2008 7.00,"5,073813","118,734129","29,903782","72,93391","0,349366",,
29/07/2008 8.00,"3,585977","73,251798","15,988098","48,771428","27,35042","0,230199",
29/07/2008 9.00,"4,750606","22,276826","3,455447","16,990439","0,185998",,
29/07/2008 10.00,"3,88571","9,556109","1,185933","7,743107","24,908421","0,161284",
29/07/2008 11.00,"4,019326","12,777795","1,777208","10,059806","0,156256",,
29/07/2008 12.00,"4,371424","9,268181","1,009989","7,724935","21,48962","0,138497",
29/07/2008 13.00,"3,92724","7,526343","0,702933","6,453021","0,144233",,
29/07/2008 14.00,"7,596274","34,574714","4,12539","28,268939","25,39682","0,195821",
29/07/2008 15.00,"8,852991","49,500321","6,745947","39,184048","0,194957",,
29/07/2008 16.00,"6,623041","43,204814","5,930513","34,135319","34,67643","0,18592",
29/07/2008 17.00,"6,650125","31,643579","3,899539","25,68229","0,148438",,
29/07/2008 18.00,"4,710882","30,200039","3,312492","25,138479","38,58363","0,172011",
29/07/2008 19.00,"4,497818","38,596664","2,943686","34,106772","0,160184",,
29/07/2008 20.00,"3,921822","26,971876","1,514137","24,667342","32,234421","0,163957",
29/07/2008 21.00,"2,817682","12,453549","0,898331","11,083825","0,159203",,
29/07/2008 22.00,"2,687677","20,843667","1,415168","18,686759","39,56044","0,168749",
29/07/2008 23.00,"3,764733","12,365357","0,649641","11,377141","0,174643",,
30/07/2008 0.00,"3,470416","10,154014","0,696165","9,092892","32,722832","0,173622",
30/07/2008 1.00,"13,120196","0,614114","12,187013","0,188277",,,
30/07/2008 2.00,"4,624211","29,30402","0,199121",,,,
30/07/2008 3.00,"3,688897","21,221096","0,860267","19,915832",,,
30/07/2008 4.00,"3,867654","65,432367","6,95911","54,80004","26,86202","0,171579",
30/07/2008 5.00,"4,768662","120,272348","19,950229","89,745263","0,209572",,
30/07/2008 6.00,"4,710882","133,339342","28,326204","89,96977","70,818062","0,264853",
30/07/2008 7.00,"4,219752","103,859129","19,924853","73,359614","0,234836",,
30/07/2008 8.00,"3,235684","68,615142","12,020042","50,219844","53,235641","0,197116",
30/07/2008 9.00,"3,060538","57,870999","10,726682","41,452732","0,176725",,
30/07/2008 10.00,"2,841155","43,749522","8,034233","31,45263","46,88644","0,175311",
30/07/2008 11.00,"18,720742","54,175926","9,61604","39,459185","0,319465",,
30/07/2008 12.00,"8,311303","57,760754","10,41794","41,816126","30,28083","0,451558",
30/07/2008 13.00,0,"71,976896","13,057948","51,991448","0,485269",,
30/07/2008 14.00,"4,603447","48,86741","8,091753","36,485776","33,699631","0,328346",
30/07/2008 15.00,"2,524267","35,756293","3,547649","30,337741","0,215269",,
30/07/2008 16.00,"2,186615","33,266103","2,760974","29,060641","35,653221","0,187334",
30/07/2008 17.00,"5,117148","42,579645","3,800569","36,777798","0,219551",,
30/07/2008 18.00,"2,646146","28,489334","2,019978","25,411033","42,002441","0,16989",
30/07/2008 19.00,"3,580559","34,330914","3,389468","29,154099","0,180184",,
30/07/2008 20.00,"1,169144","46,775358","2,908159","42,345656","56,16605","0,176293",
30/07/2008 21.00,"1,311789","54,419743","2,718679","50,286038","0,189455",,
30/07/2008 22.00,"1,924799","23,757976","0,89072","22,407759","47,863232","0,169772",
30/07/2008 23.00,"7,031112","11,59236","1,773824","8,878743","0,244775",,
31/07/2008 0.00,"10,11693","22,183443","2,420083","18,48559","36,630032","0,319112",
31/07/2008 1.00,"9,373012","32,860147","2,651855","28,81405","0,352822",,
31/07/2008 2.00,"9,663718","38,089544","2,696687","33,978286","28,327221","0,351958",
31/07/2008 3.00,"8,831323","33,50084","2,129942","30,255984","0,361937",,
31/07/2008 4.00,"9,488572","70,463336","9,821591","55,442492","24,908421","0,344847",
31/07/2008 5.00,"9,105779","70,391982","11,257905","53,167309","0,345005",,
31/07/2008 6.00,"10,725424","140,519421","31,857783","91,736188","30,76923","0,479847",
31/07/2008 7.00,"8,704026","112,812147","20,762288","81,033922","0,386849",,
31/07/2008 8.00,"0,278067","76,809418","13,191589","56,622251","36,630032","0,2047",
31/07/2008 9.00,"1,355123","37,361932","5,850153","28,81923","0,154252",,
31/07/2008 10.00,"1,987093","4,819557","0,039757","5,74568","38,09523","0,131778",
31/07/2008 11.00,"4,440038","47,666407","8,335368","34,910154","0,177983",,
31/07/2008 12.00,"9,400096","49,904957","7,848983","37,896546","50,305241","0,200653",
31/07/2008 13.00,"7,68475","46,169674","8,129818","33,727794","0,177904",,
31/07/2008 14.00,"7,20987","39,670538","6,514174","29,703092","44,932831","0,191932",
31/07/2008 15.00,"12,646608","50,473052","7,671348","38,737579","0,151675",,
31/07/2008 16.00,"5,123371","36,41645","5,163293","28,51943","46,398041",,
31/07/2008 17.00,"7,813051","40,434458","5,036408","32,73491","0,247767",,
31/07/2008 18.00,"4,334564","33,216812","3,203373","28,32475","50,793652","0,231303",
31/07/2008 19.00,"2,651309","35,376262","2,334648","31,818625","0,200735",,
31/07/2008 20.00,"2,179924","55,36783","1,953999","52,408053","132,844803","0,218462",
31/07/2008 21.00,"2,452641","24,982324","1,389791","22,867195","0,225945",,
31/07/2008 22.00,"0,265492","16,806197","0,956697","15,349926","96,7033","0,223818",
31/07/2008 23.00,"0,612257","12,955478","0,818819","11,708103","0,248674",,
01/08/2008 0.00,"1,500843","12,211017","0,649641","11,222692","71,306473","0,248161",
01/08/2008 1.00,"14,965789","1,042978","13,375868","0,239378","0,316908",,
01/08/2008 2.00,"0,576136","42,490841","0,26057","0,258989",,,
01/08/2008 3.00,"0,225759","32,778428","1,202851","30,955528","0,243573",,
01/08/2008 4.00,"0,155322","28,608663","1,295899","26,640106","36,630032","0,203557","0,325718"
01/08/2008 5.00,"0,498474","24,534859","1,354264","22,473935","0,187191","0,265375",
01/08/2008 6.00,"1,237157","139,096639","35,40289","84,873049","37,118431","0,293267","0,275506"
01/08/2008 7.00,"0,390111","122,300792","27,936241","79,521916","0,277651","0,440677",
01/08/2008 8.00,"1,273278","102,647747","23,080012","67,306338","45,421242","0,285144","0,563345"
01/08/2008 9.00,"0,541821","63,444097","11,059969","46,518309","0,198705","0,400376",
01/08/2008 10.00,"0,162546","50,554771","7,912425","38,449441","55,189251","0,199375","0,403679"
01/08/2008 11.00,"1,143241","55,039711","9,441787","40,590937","0,208249","0,388483",
01/08/2008 12.00,"2,174507","44,171061","6,718878","33,892628","56,16605","0,225599","0,677643"
01/08/2008 13.00,"9,303059","49,425104","8,743085","36,044489","0,347488","0,323295",
01/08/2008 14.00,"7,946702","36,371057","5,944046","27,276075","60,561661","0,289482","0,225404"
01/08/2008 15.00,"10,283751","43,792332","6,454962","33,918572","0,300325","0,368193",
01/08/2008 16.00,"3,220219","31,969097","4,078021","25,734199","50,793652","0,222879","0,49207"
01/08/2008 17.00,"6,709545","38,631652","3,781113","32,856916","0,215702","0,398321",
01/08/2008 18.00,"0,805507","24,593233","1,996292","21,547265","53,235641","0,20742","0,415487"
01/08/2008 19.00,"0,810924","32,307638","1,86095","29,474664","0,211679","0,398542",
01/08/2008 20.00,"6,615629","37,168685","2,258518","33,729093","41,514042","0,31606","0,471604"
01/08/2008 21.00,"3,093795","17,972177","1,676548","15,41223","0,24997","0,399642",
01/08/2008 22.00,"1,769947","14,933366","1,127567","13,213627","43,956032","0,304308","0,849239"
01/08/2008 23.00,"1,314818","16,803604","0,622572","15,859994","0,246735","0,75329",
02/08/2008 0.00,"2,653115","12,539152","0,797671","11,323932","44,444431","0,22966","0,553469"
02/08/2008 1.00,"4,856518","10,952951","1,22569","9,079914","0,225166","0,511876",
02/08/2008 2.00,"0,408172","12,423721","0,626802","11,47059","26,86202","0,189715","0,607385"
02/08/2008 3.00,"1,4286","18,057778","0,619189","17,120223","0,225677","0,830313",
02/08/2008 4.00,"1,015011","9,793455","0,669097","8,773615","27,35042","0,208761","0,839996"
02/08/2008 5.00,"0,883168","10,16439","0,760452","9,004636","0,18301","0,641496",
